gene_id	gene_name	chr	tss	gene_expr_log2_mean
ENSG00000258721.2	OR11H3P	chr15	22298430	0.000000
ENSG00000165972.8	CCDC38	chr12	96263530	0.000000
ENSG00000227289.1	HSFY3P	chrY	2751643	0.000000
ENSG00000203437.3	RP11-820K3.3	chr12	31617995	0.000000
ENSG00000118985.10	ELL2	chr5	95233971	2.691534
ENSG00000260589.1	RP11-390B4.5	chr10	17685827	0.464668
ENSG00000128590.4	DNAJB9	chr7	108210011	0.970854
ENSG00000185863.7	TMEM210	chr9	140065983	0.000000
ENSG00000055147.13	FAM114A2	chr5	153374817	5.676380
ENSG00000234782.2	RP11-442A13.1	chr9	120845508	0.000000
ENSG00000204866.4	IGFL2	chr19	46646362	0.000000
ENSG00000236153.1	AC104076.3	chr2	181844792	0.000000
ENSG00000008853.12	RHOBTB2	chr8	22844929	0.765535
ENSG00000251143.1	RP11-849H4.4	chr11	71725336	0.000000
ENSG00000139344.3	AMDHD1	chr12	96337070	0.028569
ENSG00000130726.7	TRIM28	chr19	59055457	1.214125
ENSG00000166479.5	TMX3	chr18	66346764	1.765535
ENSG00000259711.1	CTD-3032H12.2	chr16	54968824	0.000000
ENSG00000234850.1	MTND2P3	chrY	8240281	0.000000
ENSG00000248999.1	WI2-2373I1.1	chr7	330616	0.000000
ENSG00000165929.8	TC2N	chr14	92265332	0.137504
ENSG00000196091.8	MYBPC1	chr12	101962130	0.000000
ENSG00000229881.1	RP11-321E8.4	chr7	63600872	0.000000
ENSG00000202517.1	SNORA64	chr3	40280098	0.000000
ENSG00000224598.1	RPS5P2	chr21	35508321	0.000000
ENSG00000229032.1	RP11-91A18.1	chr1	52446144	0.000000
ENSG00000220758.3	VN1R10P	chr6	27292577	0.000000
ENSG00000225058.1	RP11-132N15.1	chr3	187721728	0.000000
ENSG00000074416.9	MGLL	chr3	127432939	3.713696
ENSG00000259449.1	MKI67IPP8	chr15	85725264	0.000000
ENSG00000265017.1	AC092634.2	chr7	63387213	0.000000
ENSG00000220267.1	ACTBP8	chr6	88986658	0.000000
ENSG00000251979.1	U3	chr4	160428130	0.000000
ENSG00000089091.12	DZANK1	chr20	18375318	0.956057
ENSG00000269259.1	HUG1	chr10	102882535	0.000000
ENSG00000264660.1	RP11-381P6.1	chr17	20841850	0.000000
ENSG00000231209.1	GLUD1P6	chr10	48175760	0.000000
ENSG00000130561.12	SAG	chr2	234216461	0.000000
ENSG00000213964.3	CHCHD4P4	chr3	11276218	0.000000
ENSG00000201331.1	SNORD115-23	chr15	25456942	0.000000
ENSG00000257224.1	RP11-536C10.9	chr14	19478890	0.000000
ENSG00000125871.9	MGME1	chr20	17949555	3.797013
ENSG00000223177.1	RNA5SP39	chr13	108953629	0.000000
ENSG00000165886.4	UBTD1	chr10	99258624	0.056584
ENSG00000251416.1	RP11-140M13.1	chr4	178612172	0.000000
ENSG00000075240.12	GRAMD4	chr22	46971908	0.310340
ENSG00000265007.1	MIR4327	chr21	31747646	0.000000
ENSG00000212521.1	RNU6-918P	chr9	100794511	0.000000
ENSG00000251965.1	RNA5SP208	chr6	68177151	0.000000
ENSG00000118640.6	VAMP8	chr2	85788684	3.759156
ENSG00000238345.1	snoU13	chr3	10182833	0.000000
ENSG00000256314.1	RP11-338E21.3	chr12	65048749	0.000000
ENSG00000180592.12	SKIDA1	chr10	21806798	0.000000
ENSG00000261765.1	RP11-498D10.3	chr16	71916126	0.000000
ENSG00000090920.9	FCGBP	chr19	40377882	0.000000
ENSG00000213184.3	RP11-335F8.2	chr11	122888345	0.000000
ENSG00000258716.1	RP11-661G16.2	chr14	91163676	0.000000
ENSG00000100902.6	PSMA6	chr14	35747838	6.911931
ENSG00000168824.10	NSG1	chr4	4349866	0.028569
ENSG00000229862.1	RP11-505P4.7	chr6	74233340	0.028569
ENSG00000254416.1	RP11-347E10.1	chr11	110225854	0.000000
ENSG00000134873.5	CLDN10	chr13	96085857	0.000000
ENSG00000211790.2	TRAV8-4	chr14	22362612	0.000000
ENSG00000224029.1	RP11-136K14.2	chr6	150945812	0.000000
ENSG00000100075.5	SLC25A1	chr22	19165943	2.769772
ENSG00000266502.1	MIR5681A	chr8	75460777	0.000000
ENSG00000200108.1	RNU6-774P	chr4	85154809	0.000000
ENSG00000232922.1	AC004112.5	chr7	112014255	0.000000
ENSG00000240959.1	ST13P14	chr3	50915038	0.000000
ENSG00000201812.1	RNA5SP488	chr21	15443191	0.000000
ENSG00000173809.11	TDRD12	chr19	33210658	0.000000
ENSG00000261313.1	RP11-2C15.1	chr16	75894680	0.000000
ENSG00000198393.3	ZNF26	chr12	133562950	1.344828
ENSG00000256186.1	AL732372.1	chr1	450860	0.000000
ENSG00000232954.2	LINC00374	chr13	58807201	0.000000
ENSG00000269047.1	AC009041.2	chr16	1031251	0.000000
ENSG00000270571.2	RP11-355F16.1	chr2	75381491	0.000000
ENSG00000094804.5	CDC6	chr17	38443884	1.163499
ENSG00000254160.1	CTD-2281E23.3	chr8	1198710	0.000000
ENSG00000223890.1	AC008171.1	chr2	206118177	0.000000
ENSG00000149599.11	DUSP15	chr20	30437340	0.111031
ENSG00000134453.11	RBM17	chr10	6130949	2.361768
ENSG00000169783.8	LINGO1	chr15	77924782	0.000000
ENSG00000132164.5	SLC6A11	chr3	10857884	0.000000
ENSG00000206897.1	SNORA9	chr12	124101254	0.000000
ENSG00000158352.11	SHROOM4	chrX	50339187	0.000000
ENSG00000267604.1	RP5-905N1.2	chr17	41862035	0.000000
ENSG00000221091.1	MIR1302-5	chr20	49231272	0.000000
ENSG00000170484.5	KRT74	chr12	52962244	0.000000
ENSG00000110786.13	PTPN5	chr11	18752241	0.000000
ENSG00000200095.1	RNU6-181P	chr15	101100947	0.000000
ENSG00000249634.1	USP9YP5	chrY	20656131	0.000000
ENSG00000225980.2	OR7E19P	chr19	9376571	0.000000
ENSG00000169314.10	C22orf15	chr22	24105207	0.000000
ENSG00000186281.8	GPAT2	chr2	96696548	0.000000
ENSG00000241749.3	RPSAP52	chr12	66152728	0.056584
ENSG00000234878.1	HSPEP1	chr20	38561831	0.000000
ENSG00000236189.2	RPL18AP15	chrX	110867904	0.000000
ENSG00000002726.15	AOC1	chr7	150521714	0.214125
ENSG00000231134.1	TCF7L1-IT1	chr2	85413531	0.000000
ENSG00000255478.1	RP11-867O8.5	chr11	65134908	0.000000
ENSG00000200089.1	SNORD114-31	chr14	101459572	0.000000
ENSG00000253116.1	RP11-648L3.2	chr8	59018803	0.000000
ENSG00000174282.7	ZBTB4	chr17	7382794	0.263034
ENSG00000212221.1	RNU6-220P	chr8	144432341	0.000000
ENSG00000238952.1	AC099757.1	chr1	244752896	0.000000
ENSG00000230831.1	AC007349.7	chr7	36878576	0.000000
ENSG00000241207.1	RP11-344N17.3	chrX	48136963	0.000000
ENSG00000200132.1	RNU6-1021P	chr18	14531731	0.000000
ENSG00000202142.1	SNORD114-18	chr14	101442161	0.000000
ENSG00000115008.5	IL1A	chr2	113542117	0.000000
ENSG00000130707.13	ASS1	chr9	133320315	0.263034
ENSG00000244314.2	RN7SL36P	chr3	194867682	0.000000
ENSG00000253159.1	PCDHGA12	chr5	140810184	0.000000
ENSG00000265421.1	MIR4459	chr5	53371363	0.000000
ENSG00000232860.3	SMG7-AS1	chr1	183440817	0.000000
ENSG00000143318.8	CASQ1	chr1	160160284	0.000000
ENSG00000263941.1	RN7SL32P	chr2	234113844	0.000000
ENSG00000200817.1	RNU6-899P	chr11	57794234	0.000000
ENSG00000259164.1	RP11-463C8.4	chr14	77564653	2.220330
ENSG00000233820.2	RP11-535M15.2	chr9	99488171	0.000000
ENSG00000261872.1	RP5-867C24.5	chr17	45247191	0.000000
ENSG00000266800.1	AL135791.1	chr10	38120816	0.000000
ENSG00000239793.1	RP11-109G23.1	chr4	79689652	0.000000
ENSG00000167548.10	KMT2D	chr12	49418360	0.056584
ENSG00000142453.7	CARM1	chr19	10982188	0.713696
ENSG00000264781.1	hsa-mir-4537	chr14	106325672	0.000000
ENSG00000176454.9	LPCAT4	chr15	34654806	0.659925
ENSG00000272462.2	U91328.19	chr6	25992889	0.286881
ENSG00000178951.4	ZBTB7A	chr19	4065680	0.985500
ENSG00000061936.5	SFSWAP	chr12	132195625	0.286881
ENSG00000106460.14	TMEM106B	chr7	12250866	1.275007
ENSG00000200169.1	RNU5D-1	chr1	45196792	0.000000
ENSG00000270371.1	RP11-417P24.1	chr14	106252118	0.000000
ENSG00000215399.2	HMGB3P7	chr13	102454227	0.000000
ENSG00000255393.1	RP11-736I10.1	chr11	59792380	0.000000
ENSG00000236592.4	S100A11P2	chr7	35208835	0.000000
ENSG00000233776.1	RP11-384P7.6	chr9	33738364	0.000000
ENSG00000251977.1	RNU6-991P	chr1	8352273	0.000000
ENSG00000183461.12	XAGE1C	chrX	52511760	0.000000
ENSG00000136144.7	RCBTB1	chr13	50113589	1.594549
ENSG00000239783.1	RP5-1050K3.3	chr20	45700503	0.000000
ENSG00000236477.1	RPS24P1	chrY	14365456	0.000000
ENSG00000202422.1	RNA5SP30	chr13	58565483	0.000000
ENSG00000254618.1	TMED10P1	chr8	146220271	0.000000
ENSG00000273104.1	CMP21-97G8.1	chr21	35784497	0.000000
ENSG00000108518.7	PFN1	chr17	4850714	1.933573
ENSG00000224240.1	CYCSP49	chrY	28695571	0.000000
ENSG00000256136.1	RP11-113C12.8	chr12	8559741	0.000000
ENSG00000260261.1	RP11-480A16.1	chr3	195679516	0.000000
ENSG00000233751.1	AC104772.1	chr2	223542958	0.000000
ENSG00000206804.1	RNU6-1293P	chr9	69892843	0.000000
ENSG00000233318.2	RP11-573G6.2	chr10	22555919	0.000000
ENSG00000123810.3	B9D2	chr19	41869947	2.757023
ENSG00000255467.1	RP11-144G7.2	chr11	107992361	0.000000
ENSG00000263325.1	LA16c-325D7.1	chr16	2907898	0.000000
ENSG00000258777.1	HIF1A-AS1	chr14	62162491	0.000000
ENSG00000198477.3	ZNF280B	chr22	22863422	0.000000
ENSG00000229938.1	MYO16-AS2	chr13	109754217	0.000000
ENSG00000136319.7	TTC5	chr14	20729723	4.063503
ENSG00000260951.1	RP5-978I12.1	chr7	25399477	0.000000
ENSG00000264600.1	RN7SL595P	chr15	64692621	0.000000
ENSG00000251737.1	snoU13	chr22	18124235	0.000000
ENSG00000185000.5	DGAT1	chr8	145540866	1.111031
ENSG00000203872.6	C6orf163	chr6	88054566	0.000000
ENSG00000214765.4	SEPT7P2	chr7	45767859	2.632268
ENSG00000187498.10	COL4A1	chr13	110815809	0.000000
ENSG00000231182.2	RP11-423O2.7	chr1	142956666	0.000000
ENSG00000141854.3	hsa-mir-1199	chr19	14183347	0.111031
ENSG00000176007.10	FAM220BP	chr9	38527093	0.000000
ENSG00000196407.7	THEM5	chr1	151823589	0.000000
ENSG00000221249.1	AC004980.1	chr7	76326921	0.000000
ENSG00000146005.3	PSD2	chr5	139175405	0.000000
ENSG00000250819.1	RP11-576E20.1	chr4	17187632	0.000000
ENSG00000250332.1	CTD-2272G21.2	chr5	23305202	0.000000
ENSG00000242971.2	RN7SL233P	chr18	19373843	0.000000
ENSG00000226908.1	HIST1H2BPS3	chr13	22058263	0.000000
ENSG00000269225.1	RP11-15E1.3	chr9	43008247	0.000000
ENSG00000241566.1	IGKV2D-24	chr2	90043606	0.000000
ENSG00000270393.1	AC000095.9	chr22	19006379	0.000000
ENSG00000224931.2	AC152010.1	chrX	152537077	0.000000
ENSG00000270606.1	RP11-713H12.2	chr17	8463788	0.000000
ENSG00000181392.10	SYNE4	chr19	36499462	0.000000
ENSG00000172262.7	ZNF131	chr5	43065277	1.333424
ENSG00000100314.3	CABP7	chr22	30116072	0.000000
ENSG00000254200.1	RPL7AP33	chr5	172653376	0.000000
ENSG00000265649.1	MIR4709	chr14	74946857	0.028569
ENSG00000111432.4	FZD10	chr12	130647003	0.000000
ENSG00000168582.4	CRYGA	chr2	209028271	0.000000
ENSG00000117643.10	MAN1C1	chr1	25943958	0.000000
ENSG00000224892.2	RPS4XP16	chr13	52028299	0.000000
ENSG00000250167.1	CTC-321K16.1	chr5	134895266	0.000000
ENSG00000120370.8	GORAB	chr1	170501269	2.280956
ENSG00000227244.2	LINC00845	chr10	62776032	0.000000
ENSG00000206812.1	RNU6-38P	chr13	75683723	0.000000
ENSG00000231193.1	RP11-462B18.2	chr9	32841710	0.000000
ENSG00000138685.8	FGF2	chr4	123747862	0.028569
ENSG00000023572.4	GLRX2	chr1	193074511	1.505891
ENSG00000230635.1	CYP4F60P	chr9	44020541	0.000000
ENSG00000132005.4	RFX1	chr19	14074817	1.042644
ENSG00000236083.1	OR13E1P	chr9	35859930	0.000000
ENSG00000213209.2	AC005229.7	chr7	148334270	0.000000
ENSG00000264048.1	AL121992.1	chr1	16010966	0.028569
ENSG00000272017.1	RP1-199J3.7	chr6	100015972	0.000000
ENSG00000165702.8	GFI1B	chr9	135820931	0.000000
ENSG00000114127.6	XRN1	chr3	142051706	4.764474
ENSG00000269364.1	CTC-457E21.2	chr19	22715427	0.000000
ENSG00000226889.3	RP11-474I16.8	chr1	161735967	0.111031
ENSG00000230226.1	RP4-697K14.3	chr20	62133639	0.000000
ENSG00000205414.1	RP11-401P9.6	chr16	50647545	0.000000
ENSG00000228923.1	AP000355.2	chr22	24912475	0.000000
ENSG00000239049.1	snoU13	chr2	88606878	0.000000
ENSG00000102010.10	BMX	chrX	15482368	0.000000
ENSG00000154265.11	ABCA5	chr17	67245232	1.823749
ENSG00000260966.1	RP11-690D19.3	chr11	102926478	0.000000
ENSG00000259884.1	RP11-1100L3.8	chr12	52453066	0.000000
ENSG00000158423.12	RIBC1	chrX	53449638	0.545968
ENSG00000268175.1	AC117395.1	chr3	149689065	0.000000
ENSG00000260029.2	RP11-401P9.1	chr16	50587801	0.000000
ENSG00000171747.4	LGALS4	chr19	39294241	0.000000
ENSG00000251906.1	RNU6-351P	chr4	105895818	0.000000
ENSG00000213215.1	OR2F1	chr7	143657026	0.000000
ENSG00000250289.1	VWA8P1	chr5	68150862	0.000000
ENSG00000258823.1	CTD-2555K7.3	chr14	23195731	0.000000
ENSG00000185078.3	AC093698.1	chr2	208896627	0.000000
ENSG00000204851.5	PNMAL2	chr19	46998672	0.000000
ENSG00000251488.1	RP11-404I7.2	chr4	133902800	0.000000
ENSG00000241362.2	RPL36AP43	chr15	90231424	0.000000
ENSG00000201452.1	RNU6-1317P	chr3	175485345	0.000000
ENSG00000141580.11	WDR45B	chr17	80575345	2.485427
ENSG00000230904.1	XKRYP2	chrY	20973665	0.000000
ENSG00000211872.1	TRAJ17	chr14	22995811	0.028569
ENSG00000253913.1	IGLV3-26	chr22	23015621	0.000000
ENSG00000108479.7	GALK1	chr17	73754549	1.863938
ENSG00000179023.7	KLHDC7A	chr1	18807423	0.000000
ENSG00000168899.4	VAMP5	chr2	85811530	0.000000
ENSG00000176994.9	SMCR8	chr17	18218623	0.214125
ENSG00000228818.1	RP11-567G24.1	chr1	240308639	0.028569
ENSG00000224374.1	RP1-32B1.4	chr6	135581133	0.000000
ENSG00000225392.1	AC016700.4	chr2	70329682	0.000000
ENSG00000140471.12	LINS	chr15	101110786	1.782409
ENSG00000231720.1	RP11-568A7.3	chr6	167653918	0.000000
ENSG00000231804.1	RP11-317B17.3	chr9	91100190	0.000000
ENSG00000268020.2	OR4G4P	chr1	52472	0.000000
ENSG00000105694.2	TCEB1P28	chr19	2538107	0.000000
ENSG00000273481.1	RP11-126K1.9	chr1	151300424	0.000000
ENSG00000264824.1	hsa-mir-5571	chr22	23228446	0.000000
ENSG00000241493.1	RP11-274B21.5	chr7	128309897	0.000000
ENSG00000132334.12	PTPRE	chr10	129705324	4.061776
ENSG00000258578.2	RP11-98L12.2	chr14	76480021	0.000000
ENSG00000199432.1	Y_RNA	chr9	67764521	0.000000
ENSG00000251250.1	RP11-404K5.4	chr5	7326176	0.000000
ENSG00000273299.1	CTB-13L3.1	chr7	90032747	2.475085
ENSG00000229314.4	ORM1	chr9	117085335	0.000000
ENSG00000253491.1	IGHVII-30-1	chr14	106798827	0.000000
ENSG00000257180.1	RP11-509E10.1	chr16	6106975	0.000000
ENSG00000233631.2	RP11-457M11.2	chr6	26635811	0.000000
ENSG00000255243.1	CTD-2507G9.1	chr11	26210669	0.000000
ENSG00000225558.1	UBE2D3P2	chr3	37176148	0.000000
ENSG00000096070.15	BRPF3	chr6	36164520	0.422233
ENSG00000235545.1	RP11-230B22.1	chr1	63154152	0.000000
ENSG00000260400.1	RP11-119F7.5	chr10	70458256	0.000000
ENSG00000100412.11	ACO2	chr22	41865128	2.555816
ENSG00000251842.1	RNU6-732P	chr5	148437169	0.000000
ENSG00000203562.2	AC004771.1	chr17	4890301	0.000000
ENSG00000258443.1	RP3-414A15.11	chr14	73987302	0.000000
ENSG00000265892.1	RN7SL311P	chr4	140106594	0.000000
ENSG00000241461.2	RN7SL182P	chr3	49120665	0.000000
ENSG00000135541.16	AHI1	chr6	135621637	1.704872
ENSG00000168685.10	IL7R	chr5	35852796	1.111031
ENSG00000256257.1	CACNA1C-IT2	chr12	2157517	0.000000
ENSG00000266347.1	AC068641.1	chr12	89986603	0.000000
ENSG00000146410.7	MTFR2	chr6	136560634	5.408712
ENSG00000231349.2	RP11-444C12.1	chr1	86870499	0.000000
ENSG00000135766.8	EGLN1	chr1	231556039	0.000000
ENSG00000128918.10	ALDH1A2	chr15	58247417	0.084064
ENSG00000254713.2	HNRNPA1P72	chr11	84257839	0.000000
ENSG00000272799.1	RP11-474N24.6	chr18	9912796	0.000000
ENSG00000112309.6	B3GAT2	chr6	71666691	0.000000
ENSG00000251506.1	CTD-2247C11.2	chr5	4970488	0.000000
ENSG00000258034.1	RP11-493P1.2	chr12	116398991	0.000000
ENSG00000263470.1	RP11-160O5.1	chr17	63096929	0.056584
ENSG00000182866.12	LCK	chr1	32716839	4.061776
ENSG00000240393.1	RP11-768G7.1	chr3	117393941	0.000000
ENSG00000205565.6	RP11-497H16.6	chr5	69803905	0.000000
ENSG00000225465.6	RFPL1S	chr22	29837777	0.000000
ENSG00000260864.1	FAM108A8P	chr16	32740808	0.000000
ENSG00000259874.1	RP11-170L3.2	chr16	31882395	0.000000
ENSG00000252745.1	RNA5SP143	chr3	142310583	0.000000
ENSG00000213218.5	CSH2	chr17	61950995	0.000000
ENSG00000264839.1	AC113407.1	chr5	99386068	0.000000
ENSG00000267131.1	RP11-332H18.5	chr17	59477576	0.000000
ENSG00000263460.1	RP11-838N2.8	chr18	3415142	0.000000
ENSG00000256917.1	RP11-81H14.4	chr12	68881466	0.000000
ENSG00000250053.1	RARRES2P4	chr4	190959504	0.000000
ENSG00000271739.1	U1	chr7	119646105	0.000000
ENSG00000259048.1	CTD-2058B24.2	chr14	38560322	0.000000
ENSG00000235991.4	RP11-143H17.1	chrX	154365385	0.000000
ENSG00000266152.1	RN7SL550P	chr17	12876092	0.000000
ENSG00000239061.1	snoU13	chr14	102825189	0.000000
ENSG00000184698.3	OR51M1	chr11	5410606	0.000000
ENSG00000254997.2	KRTAP5-9	chr11	71259465	0.000000
ENSG00000234344.1	MEP1AP3	chr9	43162900	0.000000
ENSG00000229326.2	AC069154.4	chr2	120456198	0.000000
ENSG00000140545.10	MFGE8	chr15	89445141	1.454176
ENSG00000224852.1	MTND5P24	chr2	143854074	0.000000
ENSG00000260630.2	SNAI3-AS1	chr16	88729705	0.941106
ENSG00000121931.11	LRIF1	chr1	111495533	1.748461
ENSG00000269564.1	AC008753.4	chr19	54292035	0.000000
ENSG00000261178.2	RP11-90K18.1	chr16	60962395	0.000000
ENSG00000257904.1	RP11-269C4.2	chr14	30409950	0.000000
ENSG00000186076.4	RP11-887P2.3	chr12	94035127	0.000000
ENSG00000169220.13	RGS14	chr5	176784837	2.130931
ENSG00000237466.1	RP4-736H5.2	chr7	67093008	0.000000
ENSG00000260457.2	RP11-723G8.1	chr18	69504274	0.000000
ENSG00000256568.1	RP11-800A3.3	chr11	72887738	0.000000
ENSG00000164307.8	ERAP1	chr5	96116835	1.748461
ENSG00000260432.1	RP11-297M9.2	chr16	9851845	0.028569
ENSG00000121933.13	ADORA3	chr1	112031396	0.000000
ENSG00000156469.4	MTERFD1	chr8	97269248	2.238787
ENSG00000242214.1	MTND3P6	chr3	106615618	0.000000
ENSG00000221910.2	OR2F2	chr7	143632258	0.000000
ENSG00000183850.9	ZNF730	chr19	23258011	0.056584
ENSG00000200742.1	Y_RNA	chr14	56118251	0.000000
ENSG00000224618.1	AC096921.2	chr3	30668239	0.000000
ENSG00000199865.1	RNU6-495P	chr22	41773237	0.000000
ENSG00000251191.3	LINC00589	chr8	29592689	0.000000
ENSG00000177098.4	SCN4B	chr11	118012529	0.137504
ENSG00000224595.1	AC073626.2	chr7	114059889	0.000000
ENSG00000207946.1	MIR516B1	chr19	54240098	0.000000
ENSG00000109743.6	BST1	chr4	15704572	0.000000
ENSG00000132702.8	HAPLN2	chr1	156589085	0.000000
ENSG00000180340.5	FZD2	chr17	42634924	0.000000
ENSG00000250984.1	CTD-2011G17.1	chr5	29796044	0.000000
ENSG00000238891.1	snoU13	chr3	15358126	0.000000
ENSG00000259393.2	RP11-313H3.1	chr15	59259957	0.000000
ENSG00000251620.1	STPG2-AS1	chr4	98288076	0.000000
ENSG00000126233.1	SLURP1	chr8	143823779	0.000000
ENSG00000189186.6	DCAF8L2	chrX	27608498	0.000000
ENSG00000065526.6	SPEN	chr1	16174358	0.189034
ENSG00000235181.1	AC009892.2	chr19	55063252	0.000000
ENSG00000144635.4	DYNC1LI1	chr3	32578714	4.541019
ENSG00000253198.1	RP11-643N23.1	chr8	43529684	0.000000
ENSG00000187123.10	LYPD6	chr2	150186498	0.000000
ENSG00000244060.2	RPS2P41	chr12	112318003	0.000000
ENSG00000268471.3	MIR4453	chr4	153457415	0.111031
ENSG00000231357.1	AC006028.11	chr7	2875254	0.000000
ENSG00000139209.11	SLC38A4	chr12	47163066	0.000000
ENSG00000105383.10	CD33	chr19	51728319	1.056584
ENSG00000252563.1	RNA5SP45	chr1	41932649	0.000000
ENSG00000260853.1	RP11-264B17.2	chr16	28969108	0.028569
ENSG00000241103.1	RP11-398J16.1	chr4	95290983	0.000000
ENSG00000241992.2	RN7SL831P	chr1	97048764	0.000000
ENSG00000228824.2	MIR4500HG	chr13	88113178	0.000000
ENSG00000207733.1	MIR637	chr19	3961460	0.000000
ENSG00000182759.3	MAFA	chr8	144512018	0.000000
ENSG00000172840.2	PDP2	chr16	66912491	3.226509
ENSG00000160593.13	AMICA1	chr11	118076055	0.056584
ENSG00000265812.1	AC007040.1	chr2	71244153	0.000000
ENSG00000232135.1	RP3-461P17.6	chr20	44165603	0.000000
ENSG00000258786.1	RP11-928F19.3	chr15	22186683	0.000000
ENSG00000132330.12	SCLY	chr2	238969529	4.542258
ENSG00000111058.3	ACSS3	chr12	81331593	0.000000
ENSG00000269970.1	RP11-498E2.9	chr9	125134883	0.000000
ENSG00000105612.4	DNASE2	chr19	12989444	3.746313
ENSG00000174327.6	SLC16A13	chr17	6939393	0.084064
ENSG00000228355.1	BX322559.3	chr21	46799489	0.000000
ENSG00000114349.5	GNAT1	chr3	50229044	0.000000
ENSG00000129250.7	KIF1C	chr17	4901242	0.782409
ENSG00000200738.1	RNA5SP472	chr19	32734939	0.000000
ENSG00000234785.1	EEF1GP5	chrX	114937130	0.000000
ENSG00000268803.1	RP11-704M14.2	chr4	70082303	0.000000
ENSG00000235042.1	AC098820.2	chr2	217277369	0.000000
ENSG00000236717.2	RP11-100G15.10	chr9	94919677	0.000000
ENSG00000080802.14	CNOT4	chr7	135072589	5.988685
ENSG00000270698.1	RP11-568J23.7	chr16	85848618	0.000000
ENSG00000201583.1	RN7SKP191	chr9	107859036	0.000000
ENSG00000223977.1	AC138623.1	chr2	83446179	0.000000
ENSG00000258148.2	AC007115.3	chr12	91587485	0.000000
ENSG00000203602.1	AL137059.1	chr13	28008702	0.000000
ENSG00000264811.1	RP11-1109M24.14	chr17	21826023	0.000000
ENSG00000235733.2	RP3-522P13.3	chr6	25261589	0.000000
ENSG00000188451.7	SRP72P2	chr6	158658899	0.056584
ENSG00000227707.1	SDAD1P3	chr3	33813454	0.000000
ENSG00000180190.7	TDRP	chr8	444971	0.000000
ENSG00000170688.3	OR5E1P	chr11	7870246	0.000000
ENSG00000230408.3	AC007163.6	chr2	201676843	0.000000
ENSG00000264918.1	AC005229.1	chr7	148427970	0.000000
ENSG00000229035.2	SPRR2C	chr1	153113135	0.000000
ENSG00000228341.1	CTB-20D2.1	chr7	107090527	0.000000
ENSG00000233110.1	RP11-301L8.2	chr4	186509062	0.000000
ENSG00000142025.11	DMRTC2	chr19	42348805	0.000000
ENSG00000184357.3	HIST1H1B	chr6	27835309	0.000000
ENSG00000201882.1	snoU2-30	chrX	20154203	0.000000
ENSG00000214525.4	AC130709.1	chr2	68756534	0.000000
ENSG00000234604.2	RP1-206D15.5	chr1	169443347	0.000000
ENSG00000267796.3	LIN37	chr19	36239261	2.310340
ENSG00000023191.12	RNH1	chr11	498879	4.987321
ENSG00000272162.1	RP11-637O19.3	chr6	10748026	3.533563
ENSG00000236674.1	RP4-792G4.3	chr1	63826800	0.000000
ENSG00000259460.1	RP11-128A17.1	chr15	37391539	0.111031
ENSG00000169684.9	CHRNA5	chr15	78857861	1.097611
ENSG00000257227.3	DUXAP10	chr14	19691779	0.000000
ENSG00000236198.1	AC104395.2	chr2	84103407	0.000000
ENSG00000271408.1	RP11-186O14.7	chr10	90459439	0.000000
ENSG00000161905.8	ALOX15	chr17	4542409	0.000000
ENSG00000233137.2	RP11-220I1.1	chr9	37079892	3.801159
ENSG00000237072.1	RP11-232A1.2	chr9	84103222	0.000000
ENSG00000226199.1	RP11-12D5.2	chrX	27850291	0.000000
ENSG00000168137.11	SETD5	chr3	9439298	0.000000
ENSG00000257302.1	FAHD2P1	chr12	71065697	0.000000
ENSG00000254502.1	FNTAL1	chr11	85906173	0.000000
ENSG00000258760.1	CTD-2509G16.5	chr14	65769348	0.910733
ENSG00000146556.10	WASH2P	chr2	114341663	0.378512
ENSG00000224630.2	RP1-169P22.2	chrX	143392155	0.000000
ENSG00000260445.1	CTD-3244O18.5	chr7	99467463	0.000000
ENSG00000220326.2	RP11-129H15.1	chr6	121962317	0.000000
ENSG00000203783.4	PRR9	chr1	153190059	0.000000
ENSG00000255365.1	RP11-776K3.1	chr8	14547890	0.000000
ENSG00000261181.1	RP11-467M13.2	chr16	16492401	0.000000
ENSG00000119559.11	C19orf25	chr19	1476434	3.843984
ENSG00000267244.1	CTB-31O20.4	chr19	1822087	0.000000
ENSG00000157107.9	FCHO2	chr5	72251807	0.214125
ENSG00000255196.1	OR4A17P	chr11	55211910	0.000000
ENSG00000228646.3	RPL31P13	chr1	213602370	0.000000
ENSG00000140839.7	CLEC18B	chr16	74446670	0.000000
ENSG00000100987.10	VSX1	chr20	25058585	0.000000
ENSG00000237195.1	DLGAP5P1	chrY	6026842	0.000000
ENSG00000258193.1	RP11-362A1.2	chr12	82392410	0.000000
ENSG00000188906.9	LRRK2	chr12	40590545	3.475085
ENSG00000152268.8	SPON1	chr11	13983913	0.000000
ENSG00000213443.2	RP11-75L1.2	chr12	9847979	0.000000
ENSG00000260459.2	FTLP14	chr16	68856489	0.000000
ENSG00000237457.2	RP11-547I7.2	chr1	190447680	0.000000
ENSG00000134278.10	SPIRE1	chr18	12452559	0.000000
ENSG00000228072.1	RP11-255A11.2	chr9	33514721	0.000000
ENSG00000158109.10	TPRG1L	chr1	3541565	0.695994
ENSG00000137808.12	RP11-809H16.2	chr15	69222842	0.000000
